"ID","Holle_ID","Language_ID","Parameter_ID","Form","English","Collapsed_Holle_ID_Being_Separated","Dutch_in_Single_Holle_ID","Swadesh","Source"
2148,"262","nl","2148_262_DAUGHTER","dochter","daughter",NA,NA,FALSE,"holleli1980"
2149,"263","nl","2149_263_GRANDFATHER","grootvader","grandfather",NA,NA,FALSE,"holleli1980"
2150,"264","nl","2150_264_GRANDMOTHER","grootmoeder","grandmother",NA,NA,FALSE,"holleli1980"
2151,"265","nl","2151_265_NA","betovergrootouders","great-great-grandparents",NA,NA,FALSE,"holleli1980"
2152,"266","nl","2152_266_NA","overgrootouders","great-grandparents",NA,NA,FALSE,"holleli1980"
2153,"267","nl","2153_267_ANCESTORS","voorouders","ancestors",NA,NA,FALSE,"holleli1980"
2154,"268","nl","2154_268_BROTHER","broeder","brother",NA,NA,TRUE,"holleli1980"
2155,"269","nl","2155_269_SISTER","zuster","sister",NA,NA,TRUE,"holleli1980"
2156,"270","nl","2156_270_OLDER BROTHER","oudere broeder","older brother",NA,NA,FALSE,"holleli1980"
2157,"271","nl","2157_271_OLDER SISTER","oudere zuster","older sister",NA,NA,FALSE,"holleli1980"
2158,"270/271","nl","2158_270/271_OLDER BROTHER","oudere broeder, zuster <unsp.>","older brother","270","oudere broeder",TRUE,"holleli1980"
2159,"270/271","nl","2159_270/271_OLDER SISTER","oudere broeder, zuster <unsp.>","older sister","271","oudere zuster",TRUE,"holleli1980"
2160,"272","nl","2160_272_YOUNGER BROTHER","jongere broeder","younger brother",NA,NA,FALSE,"holleli1980"
2161,"273","nl","2161_273_YOUNGER SISTER","jongere zuster","younger sister",NA,NA,FALSE,"holleli1980"
2162,"272/273","nl","2162_272/273_YOUNGER BROTHER","jongere broeder, zuster <unsp.>","younger brother","272","jongere broeder",TRUE,"holleli1980"
2163,"272/273","nl","2163_272/273_YOUNGER SISTER","jongere broeder, zuster <unsp.>","younger sister","273","jongere zuster",TRUE,"holleli1980"
2164,"274","nl","2164_274_GRANDCHILD","kleinkind","grandchild",NA,NA,FALSE,"holleli1980"
2165,"275","nl","2165_275_PATERNAL UNCLE (FATHER'S BROTHER)","oom <FB>","uncle FB",NA,NA,FALSE,"holleli1980"
2166,"276","nl","2166_276_MATERNAL UNCLE (MOTHER'S BROTHER)","oom <MB>","uncle MB",NA,NA,FALSE,"holleli1980"
2167,"275/276","nl","2167_275/276_PATERNAL UNCLE (FATHER'S BROTHER)","oom <unsp.>","uncle FB","275","oom <FB>",FALSE,"holleli1980"
2168,"275/276","nl","2168_275/276_MATERNAL UNCLE (MOTHER'S BROTHER)","oom <unsp.>","uncle MB","276","oom <MB>",FALSE,"holleli1980"
2169,"277","nl","2169_277_PATERNAL UNCLE (FATHER'S OLDER BROTHER)","oom <FBo>","uncle FBo",NA,NA,FALSE,"holleli1980"
2170,"278","nl","2170_278_PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)","oom <FBy>","uncle FBy",NA,NA,FALSE,"holleli1980"
2171,"279","nl","2171_279_MATERNAL UNCLE (MOTHER'S OLDER BROTHER)","oom <MBo>","uncle MBo",NA,NA,FALSE,"holleli1980"
2172,"277/279","nl","2172_277/279_PATERNAL UNCLE (FATHER'S OLDER BROTHER)","oom <unsp.>","uncle FBo","277","oom <FBo>",FALSE,"holleli1980"
2173,"277/279","nl","2173_277/279_MATERNAL UNCLE (MOTHER'S OLDER BROTHER)","oom <unsp.>","uncle MBo","279","oom <MBo>",FALSE,"holleli1980"
2174,"280","nl","2174_280_MATERNAL UNCLE (MOTHER'S YOUNGER BROTHER)","oom <MBy>","uncle MBy",NA,NA,FALSE,"holleli1980"
2175,"277-280","nl","2175_277-280_PATERNAL UNCLE (FATHER'S OLDER BROTHER)","oom <unsp.>","uncle FBo","277","oom <FBo>",FALSE,"holleli1980"
2176,"277-280","nl","2176_277-280_PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)","oom <unsp.>","uncle FBy","278","oom <FBy>",FALSE,"holleli1980"
2177,"277-280","nl","2177_277-280_MATERNAL UNCLE (MOTHER'S OLDER BROTHER)","oom <unsp.>","uncle MBo","279","oom <MBo>",FALSE,"holleli1980"
2178,"277-280","nl","2178_277-280_MATERNAL UNCLE (MOTHER'S YOUNGER BROTHER)","oom <unsp.>","uncle MBy","280","oom <MBy>",FALSE,"holleli1980"
2179,"278/280","nl","2179_278/280_PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)","oom <unsp.>","uncle FBy","278","oom <FBy>",FALSE,"holleli1980"
2180,"278/280","nl","2180_278/280_MATERNAL UNCLE (MOTHER'S YOUNGER BROTHER)","oom <unsp.>","uncle MBy","280","oom <MBy>",FALSE,"holleli1980"
2181,"281","nl","2181_281_PATERNAL AUNT (FATHER'S SISTER)","tante <FZ>","aunt FZ",NA,NA,FALSE,"holleli1980"
2182,"282","nl","2182_282_MATERNAL AUNT (MOTHER'S SISTER)","tante <MZ>","aunt MZ",NA,NA,FALSE,"holleli1980"
2183,"281/282","nl","2183_281/282_PATERNAL AUNT (FATHER'S SISTER)","tante <unsp.>","aunt FZ","281","tante <FZ>",FALSE,"holleli1980"
2184,"281/282","nl","2184_281/282_MATERNAL AUNT (MOTHER'S SISTER)","tante <unsp.>","aunt MZ","282","tante <MZ>",FALSE,"holleli1980"
2185,"283","nl","2185_283_PATERNAL AUNT (FATHER'S OLDER SISTER)","tante <FZo>","aunt FZo",NA,NA,FALSE,"holleli1980"
2186,"284","nl","2186_284_PATERNAL AUNT (FATHER'S SISTER)","tante <FZy>","aunt FZy",NA,NA,FALSE,"holleli1980"
2187,"285","nl","2187_285_MATERNAL AUNT (MOTHER'S OLDER SISTER)","tante <MZo>","aunt MZo",NA,NA,FALSE,"holleli1980"
2188,"283/285","nl","2188_283/285_PATERNAL AUNT (FATHER'S OLDER SISTER)","tante <unsp.>","aunt FZo","283","tante <FZo>",FALSE,"holleli1980"
2189,"283/285","nl","2189_283/285_MATERNAL AUNT (MOTHER'S OLDER SISTER)","tante <unsp.>","aunt MZo","285","tante <MZo>",FALSE,"holleli1980"
2190,"286","nl","2190_286_MATERNAL AUNT (MOTHER'S YOUNGER SISTER)","tante <MZy>","aunt MZy",NA,NA,FALSE,"holleli1980"
2191,"284/286","nl","2191_284/286_PATERNAL AUNT (FATHER'S SISTER)","tante <unsp.>","aunt FZy","284","tante <FZy>",FALSE,"holleli1980"
2192,"284/286","nl","2192_284/286_MATERNAL AUNT (MOTHER'S YOUNGER SISTER)","tante <unsp.>","aunt MZy","286","tante <MZy>",FALSE,"holleli1980"
2193,"281-286","nl","2193_281-286_PATERNAL AUNT (FATHER'S SISTER)","tante <unsp.>","aunt FZ","281","tante <FZ>",FALSE,"holleli1980"
2194,"281-286","nl","2194_281-286_MATERNAL AUNT (MOTHER'S SISTER)","tante <unsp.>","aunt MZ","282","tante <MZ>",FALSE,"holleli1980"
2195,"281-286","nl","2195_281-286_PATERNAL AUNT (FATHER'S OLDER SISTER)","tante <unsp.>","aunt FZo","283","tante <FZo>",FALSE,"holleli1980"
2196,"281-286","nl","2196_281-286_PATERNAL AUNT (FATHER'S SISTER)","tante <unsp.>","aunt FZy","284","tante <FZy>",FALSE,"holleli1980"
2197,"281-286","nl","2197_281-286_MATERNAL AUNT (MOTHER'S OLDER SISTER)","tante <unsp.>","aunt MZo","285","tante <MZo>",FALSE,"holleli1980"
2198,"281-286","nl","2198_281-286_MATERNAL AUNT (MOTHER'S YOUNGER SISTER)","tante <unsp.>","aunt MZy","286","tante <MZy>",FALSE,"holleli1980"
2199,"283-286","nl","2199_283-286_PATERNAL AUNT (FATHER'S OLDER SISTER)","tante <unsp.>","aunt FZo","283","tante <FZo>",FALSE,"holleli1980"
2200,"283-286","nl","2200_283-286_PATERNAL AUNT (FATHER'S SISTER)","tante <unsp.>","aunt FZy","284","tante <FZy>",FALSE,"holleli1980"
2201,"283-286","nl","2201_283-286_MATERNAL AUNT (MOTHER'S OLDER SISTER)","tante <unsp.>","aunt MZo","285","tante <MZo>",FALSE,"holleli1980"
2202,"283-286","nl","2202_283-286_MATERNAL AUNT (MOTHER'S YOUNGER SISTER)","tante <unsp.>","aunt MZy","286","tante <MZy>",FALSE,"holleli1980"
2203,"287","nl","2203_287_NEPHEW","neef <BoS>","nephew BoS",NA,NA,FALSE,"holleli1980"
2204,"288","nl","2204_288_NEPHEW","neef <ByS>","nephew ByS",NA,NA,FALSE,"holleli1980"
2205,"289","nl","2205_289_NEPHEW","neef <ZoS>","nephew ZoS",NA,NA,FALSE,"holleli1980"
2206,"287/289","nl","2206_287/289_NEPHEW","neef <unsp.>","nephew BoS","287","neef <BoS>",FALSE,"holleli1980"
2207,"287/289","nl","2207_287/289_NEPHEW","neef <unsp.>","nephew ZoS","289","neef <ZoS>",FALSE,"holleli1980"
2208,"290","nl","2208_290_NEPHEW","neef <ZyS>","nephew ZyS",NA,NA,FALSE,"holleli1980"
2209,"288/290","nl","2209_288/290_NEPHEW","neef <unsp.>","nephew ByS","288","neef <ByS>",FALSE,"holleli1980"
2210,"288/290","nl","2210_288/290_NEPHEW","neef <unsp.>","nephew ZyS","290","neef <ZyS>",FALSE,"holleli1980"
2211,"287-290","nl","2211_287-290_NEPHEW","neef <unsp.>","nephew BoS","287","neef <BoS>",FALSE,"holleli1980"
2212,"287-290","nl","2212_287-290_NEPHEW","neef <unsp.>","nephew ByS","288","neef <ByS>",FALSE,"holleli1980"
2213,"287-290","nl","2213_287-290_NEPHEW","neef <unsp.>","nephew ZoS","289","neef <ZoS>",FALSE,"holleli1980"
2214,"287-290","nl","2214_287-290_NEPHEW","neef <unsp.>","nephew ZyS","290","neef <ZyS>",FALSE,"holleli1980"
2215,"291","nl","2215_291_NIECE","nicht <BoD>","niece BoD",NA,NA,FALSE,"holleli1980"
2216,"292","nl","2216_292_NIECE","nicht <ByD>","niece ByD",NA,NA,FALSE,"holleli1980"
2217,"293","nl","2217_293_NIECE","nicht <ZoD>","niece ZoD",NA,NA,FALSE,"holleli1980"
2218,"291/293","nl","2218_291/293_NIECE","nicht <unsp.>","niece BoD","291","nicht <BoD>",FALSE,"holleli1980"
2219,"291/293","nl","2219_291/293_NIECE","nicht <unsp.>","niece ZoD","293","nicht <ZoD>",FALSE,"holleli1980"
2220,"294","nl","2220_294_NIECE","nicht <ZyD>","niece ZyD",NA,NA,FALSE,"holleli1980"
2221,"292/294","nl","2221_292/294_NIECE","nicht <unsp.>","niece ByD","292","nicht <ByD>",FALSE,"holleli1980"
2222,"292/294","nl","2222_292/294_NIECE","nicht <unsp.>","niece ZyD","294","nicht <ZyD>",FALSE,"holleli1980"
2223,"291-294","nl","2223_291-294_NIECE","nicht <unsp.>","niece BoD","291","nicht <BoD>",FALSE,"holleli1980"
2224,"291-294","nl","2224_291-294_NIECE","nicht <unsp.>","niece ByD","292","nicht <ByD>",FALSE,"holleli1980"
2225,"291-294","nl","2225_291-294_NIECE","nicht <unsp.>","niece ZoD","293","nicht <ZoD>",FALSE,"holleli1980"
2226,"291-294","nl","2226_291-294_NIECE","nicht <unsp.>","niece ZyD","294","nicht <ZyD>",FALSE,"holleli1980"
2227,"287-294","nl","2227_287-294_NEPHEW","neef, nicht <unsp.>","nephew BoS","287","neef <BoS>",FALSE,"holleli1980"
2228,"287-294","nl","2228_287-294_NEPHEW","neef, nicht <unsp.>","nephew ByS","288","neef <ByS>",FALSE,"holleli1980"
2229,"287-294","nl","2229_287-294_NEPHEW","neef, nicht <unsp.>","nephew ZoS","289","neef <ZoS>",FALSE,"holleli1980"
2230,"287-294","nl","2230_287-294_NEPHEW","neef, nicht <unsp.>","nephew ZyS","290","neef <ZyS>",FALSE,"holleli1980"
2231,"287-294","nl","2231_287-294_NIECE","neef, nicht <unsp.>","niece BoD","291","nicht <BoD>",FALSE,"holleli1980"
2232,"287-294","nl","2232_287-294_NIECE","neef, nicht <unsp.>","niece ByD","292","nicht <ByD>",FALSE,"holleli1980"
2233,"287-294","nl","2233_287-294_NIECE","neef, nicht <unsp.>","niece ZoD","293","nicht <ZoD>",FALSE,"holleli1980"
2234,"287-294","nl","2234_287-294_NIECE","neef, nicht <unsp.>","niece ZyD","294","nicht <ZyD>",FALSE,"holleli1980"
2235,"295","nl","2235_295_MALE COUSIN","neef <FB/FZS, MB/MZS>","cousin FB/FZS MB/MZS",NA,NA,FALSE,"holleli1980"
2236,"287-290/295","nl","2236_287-290/295_NEPHEW","neef <unsp.>","nephew BoS","287","neef <BoS>",FALSE,"holleli1980"
2237,"287-290/295","nl","2237_287-290/295_NEPHEW","neef <unsp.>","nephew ByS","288","neef <ByS>",FALSE,"holleli1980"
2238,"287-290/295","nl","2238_287-290/295_NEPHEW","neef <unsp.>","nephew ZoS","289","neef <ZoS>",FALSE,"holleli1980"
2239,"287-290/295","nl","2239_287-290/295_NEPHEW","neef <unsp.>","nephew ZyS","290","neef <ZyS>",FALSE,"holleli1980"
2240,"287-290/295","nl","2240_287-290/295_MALE COUSIN","neef <unsp.>","cousin FB/FZS MB/MZS","295","neef <FB/FZS, MB/MZS>",FALSE,"holleli1980"
2241,"296","nl","2241_296_FEMALE COUSIN","nicht <FB/FZD, MB/FZD>","cousin FB/FZD MB/MZD",NA,NA,FALSE,"holleli1980"
2242,"295/296","nl","2242_295/296_MALE COUSIN","neef, nicht  <unsp.>","cousin FB/FZS MB/MZS","295","neef <FB/FZS, MB/MZS>",FALSE,"holleli1980"
2243,"295/296","nl","2243_295/296_FEMALE COUSIN","neef, nicht  <unsp.>","cousin FB/FZD MB/MZD","296","nicht <FB/FZD, MB/FZD>",FALSE,"holleli1980"
2244,"291-294/296","nl","2244_291-294/296_NIECE","nicht <unsp.>","niece BoD","291","nicht <BoD>",FALSE,"holleli1980"
2245,"291-294/296","nl","2245_291-294/296_NIECE","nicht <unsp.>","niece ByD","292","nicht <ByD>",FALSE,"holleli1980"
2246,"291-294/296","nl","2246_291-294/296_NIECE","nicht <unsp.>","niece ZoD","293","nicht <ZoD>",FALSE,"holleli1980"
2247,"291-294/296","nl","2247_291-294/296_NIECE","nicht <unsp.>","niece ZyD","294","nicht <ZyD>",FALSE,"holleli1980"
2248,"291-294/296","nl","2248_291-294/296_FEMALE COUSIN","nicht <unsp.>","cousin FB/FZD MB/MZD","296","nicht <FB/FZD, MB/FZD>",FALSE,"holleli1980"
2249,"297","nl","2249_297_PARENTS-IN-LAW","schoonouders","parents-in-law",NA,NA,FALSE,"holleli1980"
2250,"298","nl","2250_298_PARENTS","wederzijdse ouders der gehuwden","respective parents of the married couple",NA,NA,FALSE,"holleli1980"
2251,"297/298","nl","2251_297/298_PARENTS-IN-LAW","schoonouders wederzijdse ouders der gehuwden <unsp.>","parents-in-law","297","schoonouders",FALSE,"holleli1980"
2252,"297/298","nl","2252_297/298_PARENTS","schoonouders wederzijdse ouders der gehuwden <unsp.>","respective parents of the married couple","298","wederzijdse ouders der gehuwden",FALSE,"holleli1980"
2253,"299","nl","2253_299_SON-IN-LAW","schoonzoon","son-in-law",NA,NA,FALSE,"holleli1980"
2254,"300","nl","2254_300_DAUGHTER-IN-LAW","schoondochter","daughter-in-law",NA,NA,FALSE,"holleli1980"
2255,"301","nl","2255_301_NA","schoonkind","son or daughter-in-law",NA,NA,FALSE,"holleli1980"
2256,"302","nl","2256_302_STEPSON","stiefzoon","stepson",NA,NA,FALSE,"holleli1980"
2257,"303","nl","2257_303_STEPDAUGHTER","stiefdochter","stepdaughter",NA,NA,FALSE,"holleli1980"
2258,"302/303","nl","2258_302/303_STEPSON","stiefzoon, stiefdochter <unsp.>","stepson","302","stiefzoon",FALSE,"holleli1980"
2259,"302/303","nl","2259_302/303_STEPDAUGHTER","stiefzoon, stiefdochter <unsp.>","stepdaughter","303","stiefdochter",FALSE,"holleli1980"
2260,"304","nl","2260_304_NA","stiefouders","stepparents",NA,NA,FALSE,"holleli1980"
2261,"305","nl","2261_305_NA","aangenomen kind","adopted child",NA,NA,FALSE,"holleli1980"
2262,"306","nl","2262_306_BROTHER-IN-LAW (OF MAN)","zwager <WB>","brother-in-law WB",NA,NA,FALSE,"holleli1980"
2263,"307","nl","2263_307_NA","zwager <HB>","brother-in-law HB",NA,NA,FALSE,"holleli1980"
2264,"306/307","nl","2264_306/307_BROTHER-IN-LAW (OF MAN)","zwager <unsp.>","brother-in-law WB","306","zwager <WB>",FALSE,"holleli1980"
2265,"306/307","nl","2265_306/307_NA","zwager <unsp.>","brother-in-law HB","307","zwager <HB>",FALSE,"holleli1980"
2266,"308","nl","2266_308_NA","zwager <WZH>","brother-in-law WZH",NA,NA,FALSE,"holleli1980"
2267,"309","nl","2267_309_NA","zwager <HZH>","brother-in-law HZH",NA,NA,FALSE,"holleli1980"
2268,"306-309","nl","2268_306-309_BROTHER-IN-LAW (OF MAN)","zwager <unsp.>","brother-in-law WB","306","zwager <WB>",FALSE,"holleli1980"
2269,"306-309","nl","2269_306-309_NA","zwager <unsp.>","brother-in-law HB","307","zwager <HB>",FALSE,"holleli1980"
2270,"306-309","nl","2270_306-309_NA","zwager <unsp.>","brother-in-law WZH","308","zwager <WZH>",FALSE,"holleli1980"
2271,"306-309","nl","2271_306-309_NA","zwager <unsp.>","brother-in-law HZH","309","zwager <HZH>",FALSE,"holleli1980"
2272,"308/309","nl","2272_308/309_NA","zwager <unsp.>","brother-in-law WZH","308","zwager <WZH>",FALSE,"holleli1980"
2273,"308/309","nl","2273_308/309_NA","zwager <unsp.>","brother-in-law HZH","309","zwager <HZH>",FALSE,"holleli1980"
2274,"310","nl","2274_310_BROTHER-IN-LAW","schoonbroer","brother-in-law",NA,NA,FALSE,"holleli1980"
2275,"311","nl","2275_311_SISTER-IN-LAW","schoonzuster <HZ>","sister-in-law HZ",NA,NA,FALSE,"holleli1980"
2276,"312","nl","2276_312_SISTER-IN-LAW","schoonzuster <WZ>","sister-in-law WZ",NA,NA,FALSE,"holleli1980"
2277,"311/312","nl","2277_311/312_SISTER-IN-LAW","schoonzuster <unsp.>","sister-in-law HZ","311","schoonzuster <HZ>",FALSE,"holleli1980"
2278,"311/312","nl","2278_311/312_SISTER-IN-LAW","schoonzuster <unsp.>","sister-in-law WZ","312","schoonzuster <WZ>",FALSE,"holleli1980"
2279,"313","nl","2279_313_NA","schoonzuster <HBW>","sister-in-law HBW",NA,NA,FALSE,"holleli1980"
2280,"314","nl","2280_314_NA","schoonzuster <WBW>","sister-in-law WBW",NA,NA,FALSE,"holleli1980"
2281,"310/314","nl","2281_310/314_BROTHER-IN-LAW","schoonbroer, schoonzuster <unsp.>","brother-in-law","310","schoonbroer",FALSE,"holleli1980"
2282,"310/314","nl","2282_310/314_NA","schoonbroer, schoonzuster <unsp.>","sister-in-law WBW","314","schoonzuster <WBW>",FALSE,"holleli1980"
2283,"313/314","nl","2283_313/314_NA","schoonzuster <unsp.>","sister-in-law HBW","313","schoonzuster <HBW>",FALSE,"holleli1980"
2284,"313/314","nl","2284_313/314_NA","schoonzuster <unsp.>","sister-in-law WBW","314","schoonzuster <WBW>",FALSE,"holleli1980"
2285,"311-314","nl","2285_311-314_SISTER-IN-LAW","schoonzuster <unsp.>","sister-in-law HZ","311","schoonzuster <HZ>",FALSE,"holleli1980"
2286,"311-314","nl","2286_311-314_SISTER-IN-LAW","schoonzuster <unsp.>","sister-in-law WZ","312","schoonzuster <WZ>",FALSE,"holleli1980"
2287,"311-314","nl","2287_311-314_NA","schoonzuster <unsp.>","sister-in-law HBW","313","schoonzuster <HBW>",FALSE,"holleli1980"
2288,"311-314","nl","2288_311-314_NA","schoonzuster <unsp.>","sister-in-law WBW","314","schoonzuster <WBW>",FALSE,"holleli1980"
2289,"315","nl","2289_315_FAMILY","verwant","related",NA,NA,FALSE,"holleli1980"
2290,"316","nl","2290_316_NA","niet verwant","unrelated",NA,NA,FALSE,"holleli1980"
2291,"317","nl","2291_317_HUSBAND","man (echtgenoot)","husband",NA,NA,TRUE,"holleli1980"
2292,"318","nl","2292_318_WIFE","vrouw (echtgenote)","wife",NA,NA,TRUE,"holleli1980"
2293,"319","nl","2293_319_FRIEND","vriend","friend",NA,NA,FALSE,"holleli1980"
2294,"320","nl","2294_320_FRIEND","metgezel, vriend","comrade, friend",NA,NA,FALSE,"holleli1980"
2295,"321","nl","2295_321_COMPANION","metgezel, makker","comrade, mate",NA,NA,FALSE,"holleli1980"
2296,"322","nl","2296_322_FRIEND","vriendin","friend (female)",NA,NA,FALSE,"holleli1980"
2297,"323","nl","2297_323_GUEST","gast","guest",NA,NA,FALSE,"holleli1980"
2298,"324","nl","2298_324_GUEST OR STRANGER","gast, vreemdeling","guest, stranger",NA,NA,FALSE,"holleli1980"
2299,"325","nl","2299_325_VILLAGE","dorp","village",NA,NA,FALSE,"holleli1980"
2300,"326","nl","2300_326_COUNTRY","land (staat)","country",NA,NA,FALSE,"holleli1980"
2301,"327","nl","2301_327_TOWN","stad (of hoofdplaats)","town (capital)",NA,NA,FALSE,"holleli1980"
2302,"328","nl","2302_328_VILLAGE","hoofddorp","main village",NA,NA,FALSE,"holleli1980"
2303,"329","nl","2303_329_NA","bijdorp (gehucht)","hamlet",NA,NA,FALSE,"holleli1980"
2304,"330","nl","2304_330_TRIBE","volk (volksstam)","people (tribe)",NA,NA,FALSE,"holleli1980"
2305,"331","nl","2305_331_SORCERER","tovenaar (of bezweerder)","sorcerer",NA,NA,FALSE,"holleli1980"
2306,"332","nl","2306_332_MAGIC","talisman","talisman",NA,NA,FALSE,"holleli1980"
2307,"333","nl","2307_333_BEWITCH","toverspreuk","incantation",NA,NA,FALSE,"holleli1980"
2308,"334","nl","2308_334_MAGIC","toverstok","magic wand",NA,NA,FALSE,"holleli1980"
2309,"335","nl","2309_335_MAGIC","boek (met toverspreuken)","magic book",NA,NA,FALSE,"holleli1980"
2310,"336","nl","2310_336_MAGIC","heilig boek (of toverboek)","sacred, magic writings",NA,NA,FALSE,"holleli1980"
2311,"337","nl","2311_337_IDOL","afgodsbeeld","idol",NA,NA,FALSE,"holleli1980"
2312,"338","nl","2312_338_OMEN","voorteken","omen",NA,NA,FALSE,"holleli1980"
2313,"339","nl","2313_339_GHOST","spook","ghost",NA,NA,FALSE,"holleli1980"
2314,"340","nl","2314_340_SPIRIT","goede geest","spirit",NA,NA,FALSE,"holleli1980"
2315,"341","nl","2315_341_DEMON","kwade geest","evil spirit",NA,NA,FALSE,"holleli1980"
2316,"342","nl","2316_342_NA","vampier (heks, weerwolf)","vampire (witch, werewolf)",NA,NA,FALSE,"holleli1980"
2317,"343","nl","2317_343_SOUL","ziel, geest (v.e. levende)","soul, spirit",NA,NA,FALSE,"holleli1980"
2318,"344","nl","2318_344_GHOST","ziel, geest (v.e. dode)","soul, ghost",NA,NA,FALSE,"holleli1980"
2319,"343/344","nl","2319_343/344_SOUL","ziel, geest (v.e. levende, v.e. dode) <unsp.>","soul, spirit","343","ziel, geest (v.e. levende)",FALSE,"holleli1980"
2320,"343/344","nl","2320_343/344_GHOST","ziel, geest (v.e. levende, v.e. dode) <unsp.>","soul, ghost","344","ziel, geest (v.e. dode)",FALSE,"holleli1980"
2321,"345","nl","2321_345_DEITY","opperwezen","the supreme being",NA,NA,FALSE,"holleli1980"
2322,"346","nl","2322_346_RELIGION","geloof","religion",NA,NA,FALSE,"holleli1980"
2323,"347","nl","2323_347_WORSHIP","aanbidden","to worship",NA,NA,FALSE,"holleli1980"
2324,"348","nl","2324_348_NA","levensgeest, levenskracht","vital spirit, vitality",NA,NA,FALSE,"holleli1980"
2325,"349","nl","2325_349_GOD","god","god",NA,NA,FALSE,"holleli1980"
2326,"350","nl","2326_350_ANCESTORS","voorouderbeeld","statue representing an ancestor/ancestors",NA,NA,FALSE,"holleli1980"
2327,"351","nl","2327_351_NA","schrift","writing",NA,NA,FALSE,"holleli1980"
2328,"352","nl","2328_352_LETTER","letter","letter",NA,NA,FALSE,"holleli1980"
2329,"353","nl","2329_353_PAPER","papier","paper",NA,NA,FALSE,"holleli1980"
2330,"354","nl","2330_354_LETTER","brief","letter",NA,NA,FALSE,"holleli1980"
2331,"355","nl","2331_355_BOOK","boek (in alg.zin)","book",NA,NA,FALSE,"holleli1980"
2332,"356","nl","2332_356_STORY","verhaal","story",NA,NA,FALSE,"holleli1980"
2333,"357","nl","2333_357_NA","geschiedsverhaal, legende","history, legend",NA,NA,FALSE,"holleli1980"
2334,"358","nl","2334_358_POETRY","gedicht (of rijmwerk)","poem",NA,NA,FALSE,"holleli1980"
2335,"359","nl","2335_359_SONG","zangwijs","tune, melody",NA,NA,FALSE,"holleli1980"
2336,"360","nl","2336_360_HEAVEN","hemel","heaven",NA,NA,FALSE,"holleli1980"
2337,"361","nl","2337_361_HELL","hel","hell",NA,NA,FALSE,"holleli1980"
2338,"362","nl","2338_362_NA","onderwereld of ander zielenland","underworld",NA,NA,FALSE,"holleli1980"
2339,"363","nl","2339_363_HELL","benedenwereld","underworld",NA,NA,FALSE,"holleli1980"
